Timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
1835875822895191,0.09556569,-0.31800008,0.35116744,0.011131408,-8.611665E-4,0.008669376,-0.9999001
1835875856481191,0.09651421,-0.3205783,0.35427412,0.010475874,-5.458505E-4,0.008566439,-0.99990827
1835875890030366,0.09670995,-0.32137316,0.35068992,0.00971796,-3.2341527E-4,0.008402646,-0.99991745
1835875923615366,0.09819113,-0.3235424,0.35317314,0.009881591,-7.069702E-4,0.009131283,-0.99990916
1835875957202366,0.09952079,-0.3258604,0.3556943,0.009509245,-9.932104E-4,0.00933212,-0.9999108
1835875990775674,0.09914084,-0.32479557,0.35202006,0.00822506,-2.0655338E-4,0.0086354315,-0.99992883
1835876024361674,0.10059923,-0.3268279,0.35400045,0.007235492,3.62698E-4,0.008735299,-0.9999355
1835876057947674,0.10225926,-0.32892454,0.35586947,0.006577844,4.518777E-5,0.009224951,-0.9999357
1835876091532552,0.10586378,-0.32249704,0.35122046,0.0053648986,2.0866189E-4,0.009479761,-0.99994063
1835876125119552,0.10825005,-0.32393935,0.352434,0.0040836176,3.6597694E-4,0.010046452,-0.9999411
1835876158705552,0.11070595,-0.32563987,0.3533709,0.0034831003,7.1579556E-4,0.010759145,-0.99993575
1835876192254508,0.10585606,-0.3200813,0.34651148,0.0021830231,6.448869E-4,0.010152429,-0.99994576
1835876225840508,0.10817949,-0.32145822,0.3470543,5.8837543E-4,9.0705074E-4,0.009700924,-0.99995244
1835876259426508,0.11041279,-0.3233221,0.34703687,2.5023386E-5,9.068289E-4,0.009306401,-0.99995613
1835876292958087,0.11139115,-0.32038432,0.33344388,4.0759565E-4,0.0016032394,0.008895457,-0.99995893
1835876326544087,0.11356987,-0.32171437,0.33175394,0.0016840756,0.0017268137,0.008969754,-0.9999567
1835876360131087,0.115693815,-0.32311362,0.32995746,0.003162382,3.5810913E-4,0.0093280375,-0.99995136
1835876393697788,0.11489827,-0.32484752,0.3187398,0.0035045012,-5.4782804E-4,0.009100944,-0.9999523
1835876427283788,0.116464585,-0.32669586,0.3151882,0.0045326585,-0.001338013,0.0082907975,-0.99995434
1835876460869788,0.11767489,-0.32908338,0.31083444,0.0054630386,-0.0027990073,0.0072555244,-0.9999547
1835876494427691,0.11093746,-0.3234248,0.28301993,0.0074978047,-0.002943817,0.00560686,-0.9999517
1835876528013691,0.111373566,-0.32517552,0.2748405,0.010813227,-0.0024046744,0.005256951,-0.99992484
1835876561599691,0.11177639,-0.32684052,0.26594892,0.01362895,-0.003357865,0.006457329,-0.99988055
1835876595229294,0.108586825,-0.32037064,0.25670382,0.014549886,-0.004611085,0.0073827505,-0.99985623
1835876628815294,0.10778924,-0.3218713,0.24545619,0.014966359,-0.0047301003,0.0070396364,-0.99985194
1835876662401294,0.10635838,-0.32397336,0.23292902,0.015037346,-0.0050259745,0.0062280595,-0.9998548
1835876695938990,0.10525538,-0.32766634,0.21620734,0.014645265,-0.0054878984,0.0056538284,-0.9998616
1835876729525990,0.10342503,-0.33002156,0.20130709,0.014247416,-0.006076382,0.0055237412,-0.99986476
1835876763111990,0.10099199,-0.33262068,0.1849976,0.014421806,-0.006269572,0.0055570006,-0.9998608
1835876796678243,0.10009218,-0.3370756,0.16580157,0.014416538,-0.006450265,0.0056302845,-0.99985945
1835876830264243,0.09693827,-0.3393168,0.1471455,0.0137044825,-0.007992601,0.005357772,-0.9998598
1835876863850243,0.093333796,-0.34152865,0.12741683,0.011407563,-0.009110255,0.0042910874,-0.9998841
1835876897392305,0.08932217,-0.34384847,0.10708068,0.008753852,-0.008984451,0.002590835,-0.9999179
1835876930978305,0.085847795,-0.34493762,0.08482611,0.005429775,-0.008200741,0.0013046861,-0.9999507
1835876964565305,0.08247222,-0.3452861,0.0616558,0.001238774,-0.0070132078,2.1365285E-4,-0.9999746
1835876998056995,0.08123172,-0.34410167,0.03259945,-3.7631404E-4,-0.003829881,-0.0010586083,-0.999992
1835877031642995,0.07837612,-0.3419058,0.0068928413,-2.4032797E-4,-0.0013790941,-9.392798E-4,-0.99999857
1835877065228995,0.07536991,-0.33889267,-0.019152831,4.5043824E-5,-0.0017743809,-5.7700276E-4,-0.9999982
1835877098814995,0.07154761,-0.33527148,-0.046034735,8.9346914E-4,-6.778804E-4,-0.0023848712,-0.9999964
1835877132464963,0.06939147,-0.32960612,-0.0758945,8.362322E-5,0.0033303662,-0.005677104,-0.9999783
1835877166049963,0.06647409,-0.32403818,-0.10198129,-0.003889067,0.006959292,-0.007122189,-0.9999428
1835877199640784,0.066614866,-0.31746238,-0.12719661,-0.009103523,0.009405552,-0.0058425367,-0.99989724
1835877233226784,0.0657209,-0.3127619,-0.15229195,-0.012265664,0.012632366,-0.00388816,-0.9998374
1835877266812784,0.064584464,-0.30964407,-0.17799206,-0.012466257,0.016693655,-0.0024623275,-0.9997799
1835877300397629,0.065329865,-0.31497082,-0.18461965,-0.009081579,0.020000443,-7.5918436E-4,-0.9997584
1835877333983629,0.0639519,-0.31403184,-0.2107069,-0.0025463393,0.022058718,2.9662251E-4,-0.99975336
1835877367570629,0.062402293,-0.31401446,-0.23665307,0.002906208,0.023625348,1.4424324E-4,-0.9997166
1835877401365324,0.06508694,-0.3232876,-0.237117,0.005653469,0.024824988,6.8342686E-4,-0.9996755
1835877434951324,0.06467973,-0.32494038,-0.2627674,0.0080205165,0.02515731,0.0024679601,-0.9996482
1835877468537324,0.06437507,-0.32767183,-0.28942528,0.009992948,0.02561293,0.0037481487,-0.99961483
1835877502123324,0.06851493,-0.33420804,-0.30408418,0.011942606,0.02679827,0.0054333806,-0.9995547
1835877535681133,0.069356814,-0.3383437,-0.33291048,0.014791733,0.026980063,0.007921636,-0.9994951
1835877569267133,0.07038054,-0.3429349,-0.3623236,0.015532089,0.026011122,0.0090179145,-0.9995003
1835877602885541,0.07158588,-0.34806916,-0.37526664,0.012920912,0.02284085,0.0077374876,-0.99962556
1835877636471541,0.07383843,-0.35220358,-0.40503252,0.008380397,0.017709449,0.0076026022,-0.9997791
1835877670057541,0.077218905,-0.35576555,-0.43602458,0.0043423763,0.013352598,0.009686381,-0.99985445
1835877703593194,0.08221672,-0.35725504,-0.46538365,8.936995E-4,0.011801193,0.012873441,-0.99984705
1835877737180194,0.0864145,-0.35810727,-0.4979988,-0.001991512,0.00850372,0.01563409,-0.99983954
1835877770766194,0.08988202,-0.35727954,-0.53112733,-0.003136327,0.008644732,0.01606816,-0.99982864
1835877804355638,0.09203278,-0.3526334,-0.5590609,-0.006518245,0.009345594,0.014615715,-0.9998283
1835877837941638,0.09574967,-0.3472584,-0.59001106,-0.009903212,0.009232844,0.014254719,-0.99980676
1835877871527638,0.09970873,-0.34104103,-0.62075293,-0.011046833,0.0077977343,0.016734153,-0.9997685
1835877904987399,0.10418208,-0.33408302,-0.63849115,-0.012119319,0.0035086279,0.019406885,-0.9997319
1835877938573399,0.10626262,-0.32848346,-0.66843456,-0.013398144,1.5624799E-4,0.01936239,-0.9997228
1835877972160399,0.10670358,-0.32382354,-0.69820523,-0.015062641,-0.0013951627,0.017436415,-0.99973357
1835878005777276,0.107595064,-0.3199956,-0.72197556,-0.014834881,-0.0041727754,0.015340924,-0.9997635
1835878039363276,0.10609903,-0.31676096,-0.7514619,-0.012175523,-0.0069145374,0.013511747,-0.9998106
1835878072949276,0.10428957,-0.31466988,-0.7803732,-0.00942258,-0.010287384,0.012245983,-0.9998276
1835878106609445,0.10347476,-0.31110215,-0.79381394,-0.008796882,-0.01520093,0.01135093,-0.9997813
1835878140195445,0.10131897,-0.31167814,-0.82204646,-0.008212214,-0.01848075,0.009126067,-0.99975383
1835878173781445,0.09872842,-0.3139075,-0.8510564,-0.007266516,-0.020315535,0.006620556,-0.99974525
1835878207456070,0.09494191,-0.31982392,-0.87443465,-0.00669007,-0.021145307,0.00497365,-0.9997417
1835878241042070,0.09245379,-0.32410753,-0.9042422,-0.0070089255,-0.021366851,0.0039562285,-0.9997393
1835878274628070,0.08960156,-0.32954544,-0.93488145,-0.0075799325,-0.020676654,0.0034569502,-0.99975145
1835878308289316,0.08535988,-0.33589053,-0.9541405,-0.00789888,-0.019562362,0.0031543076,-0.9997724
1835878341875316,0.08158319,-0.34230262,-0.9860008,-0.00854042,-0.01841801,0.0018430948,-0.9997922
1835878375462316,0.077489436,-0.34863362,-1.0184852,-0.007997518,-0.016940132,4.2259693E-4,-0.9998244
1835878409097905,0.07527616,-0.35157582,-1.0396476,-0.006800831,-0.016076893,-9.447932E-4,-0.9998471
1835878442683905,0.07093989,-0.35518265,-1.0731472,-0.0065862527,-0.01413373,-0.0035383403,-0.9998721
1835878476269905,0.0664123,-0.3565551,-1.1081357,-0.0023007118,-0.009852357,-0.004110992,-0.99994034
1835878509868395,0.06441438,-0.35023394,-1.1316444,0.0066613145,-0.009852361,-0.0017950833,-0.99992764
1835878543454395,0.060925618,-0.34651843,-1.1650056,0.012912761,-0.009690303,-0.001511842,-0.9998685
1835878577040395,0.05811368,-0.3419257,-1.1958106,0.0093679195,-0.006472691,-0.0031938553,-0.99993
1835878610538195,0.059927322,-0.33547384,-1.2349744,0.0034042904,-0.0038682432,-0.004763007,-0.9999753
1835878644124195,0.058131717,-0.3307026,-1.2659556,7.2289136E-4,8.1088376E-4,-0.0058546364,-0.99998224
1835878677710195,0.05655444,-0.32606143,-1.2967921,6.287857E-4,0.0069909487,-0.00585714,-0.99995816
1835878711133166,0.05765874,-0.31468394,-1.3183094,0.0023351382,0.009982331,-0.0030167997,-0.9999429
1835878744719166,0.05713494,-0.31072727,-1.3479995,0.0050564585,0.012797975,7.3343515E-5,-0.99990535
1835878778305166,0.056391783,-0.3084093,-1.3772916,0.0054079974,0.0153723685,0.002970606,-0.9998628
1835878811907263,0.05581938,-0.30636683,-1.4137585,0.0043770433,0.014801629,0.0046129525,-0.9998702
1835878845494263,0.05448886,-0.3080204,-1.4439458,0.0032159006,0.01381915,0.0050632358,-0.99988645
1835878879080263,0.05309309,-0.31154254,-1.4753556,0.0026009427,0.015490954,0.004896939,-0.99986464
1835878912760795,0.05279494,-0.31641436,-1.5145285,0.0020500054,0.016536266,0.006187141,-0.999842
1835878946346795,0.05318465,-0.32194275,-1.5475621,0.0010414496,0.015757712,0.00869,-0.9998375
1835878979933795,0.05385702,-0.32833353,-1.5814272,-0.0015584338,0.014016539,0.010314882,-0.99984723
1835879013610509,0.054911856,-0.33404157,-1.6284575,-0.004501163,0.011164865,0.01106745,-0.9998663
1835879047195509,0.056569926,-0.34016716,-1.6652397,-0.007629625,0.008018314,0.012112826,-0.9998653
1835879080782509,0.059297003,-0.34514773,-1.7027786,-0.009951102,0.0031036471,0.016012728,-0.99981743
1835879114377802,0.06078042,-0.34191006,-1.762303,-0.008467836,-0.004932512,0.023165196,-0.9996835
1835879147963802,0.06350501,-0.34154767,-1.8033946,-0.004375593,-0.0044702096,0.026446164,-0.99963063
1835879181549802,0.06565295,-0.33885747,-1.8425655,-0.008932513,0.0029347667,0.022197902,-0.9997093
1835879215136802,0.06885028,-0.33473432,-1.8795366,-0.017668499,0.0055167805,0.019420356,-0.99964
1835879248765322,0.074362434,-0.32800442,-1.9190623,-0.01591306,9.4817905E-4,0.02166745,-0.99963796
1835879282351322,0.077008255,-0.32349357,-1.9592383,-0.008895468,-0.0017524059,0.021192878,-0.99973416
1835879315964805,0.07769904,-0.31771103,-2.0020285,-0.0049170563,-0.0014978099,0.016183436,-0.9998558
1835879349550805,0.078411035,-0.31197482,-2.0394554,-0.0019396832,-0.0019238046,0.011709005,-0.99992776
1835879383136805,0.079033405,-0.30589655,-2.0756671,0.0011073125,-0.003582978,0.00993824,-0.9999436
1835879416778680,0.07903284,-0.29837796,-2.1135576,0.0023378911,-0.0058871754,0.009768397,-0.99993217
1835879450365680,0.07967247,-0.29476628,-2.1492264,0.0022331593,-0.009473449,0.00995332,-0.999903
1835879483951680,0.07950412,-0.2942837,-2.1863513,0.0030729678,-0.011780907,0.009369612,-0.999882
1835879517602846,0.080316804,-0.29425976,-2.2257755,0.003958185,-0.013102817,0.008468062,-0.9998704
1835879551188846,0.07924731,-0.29796007,-2.264301,0.0033724173,-0.014563227,0.008114964,-0.9998553
1835879584774846,0.077773325,-0.3027174,-2.3024683,-6.7311944E-4,-0.01486521,0.008091688,-0.9998565
1835879618361846,0.07582578,-0.3082155,-2.3404582,-0.00782017,-0.014891107,0.0077825487,-0.9998282
1835879651991103,0.07567648,-0.3127082,-2.3773668,-0.014264003,-0.0138526065,0.0071538687,-0.9997767
1835879685577103,0.07357107,-0.31874374,-2.417666,-0.017467117,-0.011582167,0.006376207,-0.99976
1835879719110361,0.07231018,-0.3199638,-2.457631,-0.017884001,-0.010335799,0.005951464,-0.9997689
1835879752696361,0.069975205,-0.32317767,-2.4989216,-0.017728642,-0.010126789,0.0042179823,-0.99978256
1835879786282361,0.06704683,-0.3236678,-2.5417762,-0.01211396,-0.0057300106,0.0021394193,-0.99990785
1835879820032838,0.06893797,-0.31707755,-2.5901198,-0.006886242,-0.0031980237,0.0019941032,-0.9999691
1835879853619838,0.06920644,-0.3129073,-2.6294694,-0.008136428,-0.0034183913,0.002423495,-0.99995804
1835879887205838,0.06978397,-0.30868426,-2.6680217,-0.010787511,-0.0026000454,0.0018802881,-0.9999366
1835879920790591,0.074544325,-0.3017559,-2.7274163,-0.009601196,3.8553635E-4,-9.0515614E-4,-0.9999534
1835879954376591,0.07482891,-0.2966153,-2.7667377,-0.0051271343,0.006534169,-0.0040088,-0.99995744
1835879987963591,0.07652952,-0.29043406,-2.8040588,-8.8283094E-4,0.009795288,-0.0019188225,-0.9999498
1835880021548591,0.079303965,-0.28476474,-2.8406253,0.003796116,0.010302555,0.004529804,-0.9999294
1835880055192384,0.08242351,-0.27898422,-2.8848584,0.0074388017,0.012671299,0.009371787,-0.9998481
1835880088779384,0.084140986,-0.27833378,-2.9227939,0.0082878135,0.014877379,0.011451602,-0.99978936
1835880122363447,0.08525586,-0.27691022,-2.9589434,0.008011462,0.016434511,0.012944698,-0.99974906
1835880155949447,0.08726673,-0.28091034,-2.9987035,0.0075901784,0.018982347,0.014588654,-0.9996845
1835880189535447,0.08986419,-0.28655773,-3.0391545,0.0057138866,0.022056062,0.01700443,-0.9995957
1835880223159248,0.09472578,-0.2935605,-3.0811672,0.002646407,0.02422657,0.019757241,-0.99950767
1835880256745248,0.09831377,-0.30067652,-3.122919,-8.3402917E-4,0.025234,0.021918923,-0.9994409
1835880290331248,0.101775184,-0.30778307,-3.1656904,-0.003107911,0.024906108,0.023347467,-0.9994122
1835880323917248,0.105069645,-0.31395516,-3.2093563,-0.0038149906,0.025111467,0.023608953,-0.99939847
1835880357481827,0.109547734,-0.31515878,-3.245159,-0.0072729383,0.022500763,0.02322653,-0.99945056
1835880391067827,0.11327483,-0.31576025,-3.2892597,-0.0069357837,0.021273132,0.022761762,-0.99949044
1835880424699289,0.11638008,-0.307355,-3.3228095,-0.005287599,0.022851575,0.022968322,-0.99946105
1835880458286289,0.120631516,-0.30149937,-3.3639495,-0.010588793,0.018673945,0.023619294,-0.9994905
1835880491872289,0.12413091,-0.29495424,-3.4059942,-0.013351318,0.015935225,0.024002552,-0.99949574
1835880525474340,0.12733257,-0.28675434,-3.4500012,-0.01037419,0.018561851,0.021890193,-0.99953425
1835880559060340,0.12863332,-0.27888098,-3.4934218,-0.007399556,0.018659797,0.019402653,-0.9996103
1835880592646340,0.12957788,-0.2706394,-3.5360963,-0.0027918452,0.018206269,0.018737435,-0.99965465
1835880626338579,0.12847808,-0.25999165,-3.5794833,7.3799305E-4,0.016354056,0.019435883,-0.99967706
1835880659924579,0.12901264,-0.2537318,-3.6214325,0.0028234767,0.013864082,0.020078748,-0.99969816
1835880693511579,0.1287375,-0.25102553,-3.6643994,0.0044786655,0.011075076,0.019425124,-0.9997399
1835880727121594,0.12362542,-0.25014865,-3.700944,0.004718948,0.008982864,0.016795754,-0.99980736
1835880760707594,0.12165067,-0.2539291,-3.7454717,0.00307708,0.007861977,0.014172822,-0.99986386
1835880794293594,0.119275115,-0.25987282,-3.7900958,-7.356729E-4,0.0063935453,0.0134189725,-0.9998892
1835880827915696,0.1169925,-0.26769233,-3.8348713,-0.006200702,0.004828497,0.013013005,-0.99988437
1835880861502696,0.112769194,-0.27622363,-3.8794575,-0.013521727,0.0051393434,0.0109981,-0.9998348
1835880895088696,0.107111156,-0.28537115,-3.9239254,-0.020801898,0.0070788236,0.008202344,-0.99972486
1835880928759642,0.1024781,-0.28760976,-3.972069,-0.023866832,0.007782072,0.0064281225,-0.9996642
1835880962345642,0.0956343,-0.2940745,-4.016988,-0.022729233,0.0074910973,0.0060696304,-0.9996952
1835880995931642,0.08833567,-0.29809824,-4.0628996,-0.017529976,0.007348547,0.0049437582,-0.9998071
1835881029483209,0.08409405,-0.2974529,-4.112199,-0.00505289,0.005109506,0.0037325025,-0.99996716
