Timestamp,Ax,Ay,Az,Gx,Gy,Gz
1898832222120650,-0.23584802448749542,9.256807327270508,0.17265067994594574,0.0947713777422905,-0.044052109122276306,-0.011466813273727894
1898832226120650,-0.20832428336143494,9.244050979614258,-0.018713081255555153,0.11093312501907349,-0.0705811157822609,0.0019024088978767395
1898832224120650,-0.21466411650180817,9.244548797607422,0.0989188402891159,0.1036900132894516,-0.05686282739043236,-0.007749261800199747
1898832228120650,-0.22969970107078552,9.167858123779297,-0.1562647521495819,0.11552334576845169,-0.0826587900519371,0.014625859446823597
1898832230120650,-0.258928120136261,9.090190887451172,-0.21803516149520874,0.12025318294763565,-0.09000662714242935,0.022916173562407494
1898832232120650,-0.28563785552978516,9.041855812072754,-0.2559114396572113,0.12416272610425949,-0.09375908970832825,0.033126350492239
1898832234120650,-0.2935674488544464,8.987641334533691,-0.2821901738643646,0.1261698454618454,-0.09236282110214233,0.0452214814722538
1898832236120650,-0.28165391087532043,8.998424530029297,-0.29744604229927063,0.12447687983512878,-0.0892735943198204,0.050474923104047775
1898832238120650,-0.25092193484306335,9.033879280090332,-0.33089783787727356,0.12063715606927872,-0.0837932601571083,0.04986405745148659
1898832242120650,-0.16608098149299622,9.137969017028809,-0.5290802717208862,0.1068490594625473,-0.07941248267889023,0.054367005825042725
1898832240122212,-0.2027122676372528,9.099757194519043,-0.432929128408432,0.11506956070661545,-0.0789063349366188,0.05225515738129616
1898832244120650,-0.1378198266029358,9.16955280303955,-0.6347124576568604,0.09606292098760605,-0.08386307209730148,0.053930673748254776
1898832246120650,-0.10279744863510132,9.22163200378418,-0.7529094219207764,0.08428195118904114,-0.0936194583773613,0.05253440886735916
1898832248120650,-0.07965029776096344,9.245162010192871,-0.8094987273216248,0.0725882425904274,-0.1036900132894516,0.05359905958175659
1898832250120650,-0.05844724923372269,9.287060737609863,-0.8505832552909851,0.060929443687200546,-0.11210250109434128,0.05984733998775482
1898832252125337,-0.0075369467958807945,9.334158897399902,-0.8689515590667725,0.04420918971300125,-0.11969467997550964,0.06181956082582474
1898832256142525,0.07550355046987534,9.390279769897461,-0.7725705504417419,0.008464846760034561,-0.1273392289876938,0.06002187356352806
1898832254120650,0.03274310380220413,9.363540649414062,-0.8365819454193115,0.02488839440047741,-0.12416272610425949,0.059236474335193634
1898832258123775,0.11177091300487518,9.41661548614502,-0.7094594240188599,-0.004084070213139057,-0.12925907969474792,0.06101670861244202
1898832260120650,0.1656596064567566,9.437828063964844,-0.6516729593276978,-0.01918116770684719,-0.12993976473808289,0.06272713094949722
1898832262120650,0.22882822155952454,9.482015609741211,-0.6051201224327087,-0.03644247353076935,-0.13027137517929077,0.06419321149587631
1898832264120650,0.32728737592697144,9.537886619567871,-0.5644665360450745,-0.047944195568561554,-0.1313534826040268,0.05804964900016785
1898832266122212,0.38959407806396484,9.562106132507324,-0.5473241209983826,-0.057997290045022964,-0.132505401968956,0.054017938673496246
1898832268122212,0.47279736399650574,9.602472305297852,-0.5009052753448486,-0.06433283537626266,-0.13517574965953827,0.05227261036634445
1898832270120650,0.5255846977233887,9.643882751464844,-0.4545535445213318,-0.0714363232254982,-0.143431156873703,0.0414864756166935
1898832272133150,0.5736507773399353,9.672307014465332,-0.4072728455066681,-0.08134979754686356,-0.14884167909622192,0.02790781483054161
1898832274120650,0.6282959580421448,9.725419998168945,-0.298442006111145,-0.08820894360542297,-0.15130259096622467,0.020088739693164825
1898832276120650,0.6707786917686462,9.751181602478027,-0.22815784811973572,-0.0961850956082344,-0.15793484449386597,0.00921533815562725
1898832280120650,0.7128208875656128,9.805586814880371,-0.02161485329270363,-0.1071457639336586,-0.16638223826885223,-0.010908307507634163
1898832278120650,0.6977086663246155,9.77304458618164,-0.1457206904888153,-0.10266026854515076,-0.16432274878025055,-0.005305801052600145
1898832282120650,0.7200322151184082,9.825697898864746,0.07716032862663269,-0.11124728620052338,-0.16831955313682556,-0.015254177153110504
1898832284120650,0.7223497629165649,9.838005065917969,0.1748916506767273,-0.11271335929632187,-0.16840681433677673,-0.026476643979549408
1898832286120650,0.7077164053916931,9.857580184936523,0.2916233539581299,-0.11466813087463379,-0.1621759980916977,-0.03487167879939079
1898832288120650,0.7023534774780273,9.863757133483887,0.37965336441993713,-0.11716394871473312,-0.15299555659294128,-0.042760565876960754
1898832290120650,0.7151671648025513,9.860672950744629,0.4632492959499359,-0.11784463375806808,-0.14292500913143158,-0.05455899238586426
1898832292126900,0.6860441565513611,9.86290454864502,0.5571786761283875,-0.11758282780647278,-0.13210396468639374,-0.06058037653565407
1898832294120650,0.6696869730949402,9.851115226745605,0.6244460940361023,-0.11864747852087021,-0.1226966455578804,-0.06244787946343422
1898832298120650,0.6205005049705505,9.82455825805664,0.7532541751861572,-0.1146506816148758,-0.09953612834215164,-0.07623597979545593
1898832300120650,0.602706789970398,9.809715270996094,0.7866005897521973,-0.11475539952516556,-0.08393288403749466,-0.08030259609222412
1898832296130025,0.641559898853302,9.839249610900879,0.7043071389198303,-0.11679743230342865,-0.11250392347574234,-0.0705811157822609
1898832302120650,0.5728558301925659,9.788780212402344,0.812812328338623,-0.11241665482521057,-0.06548475474119186,-0.08686503767967224
1898832304120650,0.5406011939048767,9.762826919555664,0.8284800052642822,-0.1097288504242897,-0.0507018156349659,-0.09262461960315704
1898832306120650,0.49272671341896057,9.739832878112793,0.8227434754371643,-0.10595893859863281,-0.03988077491521835,-0.09585348516702652
1898832308133150,0.4295772314071655,9.717863082885742,0.8201290369033813,-0.1028347983956337,-0.030752701684832573,-0.09299114346504211
1898832310120650,0.386165589094162,9.693270683288574,0.8184147477149963,-0.10124655067920685,-0.020717058330774307,-0.09393361955881119
1898832312120650,0.3328419327735901,9.675371170043945,0.810877799987793,-0.09594074636697769,-0.009023352526128292,-0.09531243145465851
1898832314120650,0.27984386682510376,9.648920059204102,0.7735570073127747,-0.08995427191257477,5.235987482592463E-4,-0.09182177484035492
1898832316120650,0.2342199683189392,9.641469955444336,0.7658284902572632,-0.08539895713329315,0.008691739290952682,-0.09094911068677902
1898832318120650,0.18398961424827576,9.63978385925293,0.748628556728363,-0.07768460363149643,0.015254177153110504,-0.0889943391084671
1898832320122212,0.14468640089035034,9.6384916305542,0.7040581107139587,-0.07016223669052124,0.020385446026921272,-0.08831366151571274
1898832322120650,0.11338938772678375,9.648249626159668,0.6725695729255676,-0.06721262633800507,0.025411993265151978,-0.0852593332529068
1898832324120650,0.07776366919279099,9.656773567199707,0.6308817267417908,-0.0648215264081955,0.02825688011944294,-0.07592181861400604
1898832326120650,0.04956955462694168,9.667901039123535,0.5808046460151672,-0.05941100791096687,0.029112091287970543,-0.07625343650579453
1898832328122212,0.02852930873632431,9.6825532913208,0.5260826945304871,-0.053354714065790176,0.03104940801858902,-0.07463027536869049
1898832330120650,0.003849876346066594,9.69441032409668,0.4730559289455414,-0.04787437990307808,0.03352777659893036,-0.061505403369665146
1898832332126900,-0.009107543155550957,9.71735668182373,0.4132392406463623,-0.042987458407878876,0.030002210289239883,-0.06201154738664627
1898832334120650,-0.02201707847416401,9.722833633422852,0.3854185938835144,-0.03839724510908127,0.022218041121959686,-0.07096508890390396
1898832336130025,-0.03374866768717766,9.730132102966309,0.34302207827568054,-0.03694862127304077,0.016144296154379845,-0.06263986974954605
1898832338120650,-0.035367149859666824,9.744563102722168,0.328034371137619,-0.03981095924973488,0.008866272866725922,-0.054506633430719376
1898832340120650,-0.025627534836530685,9.751028060913086,0.3048584759235382,-0.035587262362241745,0.005148721393197775,-0.05276130139827728
1898832342120650,-0.02883576601743698,9.739928245544434,0.2735998034477234,-0.031031953170895576,0.0011519172694534063,-0.04616395756602287
1898832344120650,-0.030866049230098724,9.737035751342773,0.2634771168231964,-0.03230604529380798,-0.004747295752167702,-0.0452214814722538
1898832346120650,-0.02846227027475834,9.741969108581543,0.25794172286987305,-0.03504621237516403,-0.009267698042094707,-0.04323180392384529
1898832348126900,-0.02438254840672016,9.743481636047363,0.2596368193626404,-0.038554321974515915,-0.01516691129654646,-0.03712315484881401
1898832350120650,-0.027475858107209206,9.737821578979492,0.2588514983654022,-0.03553490340709686,-0.02117084339261055,-0.03761184588074684
1898832352120650,-0.03173753619194031,9.729930877685547,0.26809313893318176,-0.03220132365822792,-0.023020893335342407,-0.039357174187898636
