Timestamp,Ax,Ay,Az,Gx,Gy,Gz
1834809834802941,0.5883893966674805,9.552519798278809,-0.36790260672569275,0.059323739260435104,-0.021991148591041565,-0.004398229531943798
1834809838818566,0.6287460923194885,9.544734001159668,-0.35056859254837036,0.05511749908328056,-0.021013764664530754,-0.007871435023844242
1834809840799816,0.6276830434799194,9.538394927978516,-0.3289250135421753,0.05478588491678238,-0.01904154196381569,-0.014189526438713074
1834809842799816,0.6209218502044678,9.537484169006348,-0.31168675422668457,0.05222025141119957,-0.015341443940997124,-0.018291050568223
1834809844799816,0.5951889753341675,9.544063568115234,-0.2680548131465912,0.04792674258351326,-0.008953538723289967,-0.02188642881810665
1834809848801379,0.5689963698387146,9.522372245788574,-0.21535365283489227,0.04038691893219948,-0.005235987715423107,-0.029914943501353264
1834809846799816,0.5847119092941284,9.544158935546875,-0.23666204512119293,0.043336525559425354,-0.005113814491778612,-0.026424285024404526
1834809850799816,0.5343188047409058,9.518301963806152,-0.2001265287399292,0.03799581900238991,-0.002914699725806713,-0.029304077848792076
1834809852799816,0.5052818655967712,9.52481460571289,-0.1801205724477768,0.032882001250982285,0.0015533430268988013,-0.027803095057606697
1834809854799816,0.4905048906803131,9.534764289855957,-0.16973932087421417,0.027872908860445023,0.00502654816955328,-0.031520646065473557
1834809856804504,0.46592122316360474,9.518455505371094,-0.14370957016944885,0.023841196671128273,0.007103490177541971,-0.03162536770105362
1834809858809191,0.44250592589378357,9.513456344604492,-0.12463255971670151,0.021764256060123444,0.008464846760034561,-0.0316777266561985
1834809860799816,0.40614280104637146,9.518445014953613,-0.09638097882270813,0.020717058330774307,0.011554080061614513,-0.03649483621120453
1834809862799816,0.3708714246749878,9.51937484741211,-0.05272989720106125,0.015690509229898453,0.013718287460505962,-0.03415609151124954
1834809864799816,0.3426772952079773,9.511234283447266,-0.03412216156721115,0.012234757654368877,0.01392772700637579,-0.029967302456498146
1834809866799816,0.31659966707229614,9.510965347290039,0.010754753835499287,0.011065387167036533,0.01432915311306715,-0.031433381140232086
1834809868810754,0.2937972843647003,9.487100601196289,0.04128561541438103,0.010175269097089767,0.01633628085255623,-0.02768092229962349
1834809870810754,0.2690029442310333,9.475580215454102,0.08004295080900192,0.012705996632575989,0.020664697512984276,-0.02577851340174675
1834809872799816,0.2342391163110733,9.46583080291748,0.14112383127212524,0.01581268385052681,0.024661501869559288,-0.027803095057606697
1834809874806066,0.21495142579078674,9.460535049438477,0.17935442924499512,0.013491394929587841,0.028187068179249763,-0.025237461552023888
1834809876799816,0.198958158493042,9.45559310913086,0.19884324073791504,0.010506882332265377,0.03269001841545105,-0.02122320421040058
1834809878799816,0.17988117039203644,9.460151672363281,0.24215912818908691,0.011990412138402462,0.036477379500865936,-0.021293016150593758
1834809880799816,0.1475307196378708,9.458417892456055,0.2725750803947449,0.01424188632518053,0.04080579802393913,-0.020717058330774307
1834809882799816,0.13580870628356934,9.477628707885742,0.2964979112148285,0.015376350842416286,0.04541346803307533,-0.015027284622192383
1834809884799816,0.1347169280052185,9.481086730957031,0.3150003254413605,0.017470745369791985,0.04864232614636421,-0.014538592658936977
1834809886806066,0.12387599796056747,9.500882148742676,0.32818758487701416,0.017924530431628227,0.053302355110645294,-0.013089969754219055
1834809888801379,0.11574528366327286,9.512249946594238,0.3355329930782318,0.019966566935181618,0.054768431931734085,-0.006649704650044441
1834809890804504,0.1052108034491539,9.518043518066406,0.32933682203292847,0.024591689929366112,0.05431464686989784,-0.00905825849622488
1834809892799816,0.09030928462743759,9.532169342041016,0.3343167304992676,0.024556782096624374,0.05738642439246178,-0.00938987173140049
1834809894801379,0.07530242949724197,9.524632453918457,0.33926793932914734,0.024242622777819633,0.0610516183078289,-0.003577925032004714
1834809896799816,0.06678865104913712,9.535003662109375,0.34083855152130127,0.02497566118836403,0.06230825558304787,-0.0057072266936302185
1834809898826379,0.03421793133020401,9.529478073120117,0.3459334075450897,0.0253421813249588,0.06386159360408783,-0.01186823844909668
1834809900806066,0.007125144358724356,9.51773738861084,0.3252187669277191,0.026738444343209267,0.06494370102882385,-0.013229595497250557
1834809902804504,-0.009998186491429806,9.515496253967285,0.3121272921562195,0.02954842336475849,0.06668902933597565,-0.011222466826438904
1834809904799816,-0.027236439287662506,9.499138832092285,0.2885587811470032,0.030665434896945953,0.06757915019989014,-0.004206243436783552
1834809906799816,-0.040366239845752716,9.495059967041016,0.2806291878223419,0.03303908184170723,0.06923720985651016,0.002949606394395232
1834809908799816,-0.05964435264468193,9.488240242004395,0.24293485283851624,0.035150930285453796,0.07187265902757645,0.006003932561725378
1834809910806066,-0.057355497032403946,9.485491752624512,0.22266075015068054,0.036826446652412415,0.0711221694946289,0.007557275705039501
1834809912799816,-0.07028418779373169,9.476835250854492,0.2050011307001114,0.037978366017341614,0.07103490084409714,0.006562437862157822
1834809914809191,-0.08657433092594147,9.463369369506836,0.17708472907543182,0.03825761750340462,0.06979571282863617,0.013840461149811745
1834809916857629,-0.10137049853801727,9.469633102416992,0.1523669958114624,0.03991568088531494,0.0682772770524025,0.026825711131095886
1834809918799816,-0.1257338970899582,9.443947792053223,0.11464395374059677,0.038955748081207275,0.06808529049158096,0.027454029768705368
1834809920799816,-0.13031160831451416,9.438987731933594,0.08652645349502563,0.04056145250797272,0.06531021744012833,0.02808234840631485
1834809922799816,-0.13014879822731018,9.433432579040527,0.0644710585474968,0.0440695621073246,0.05998696759343147,0.03618067502975464
1834809924799816,-0.12325350195169449,9.429802894592285,0.0270161721855402,0.044662974774837494,0.05487314984202385,0.03672172874212265
1834809926799816,-0.11384908109903336,9.423060417175293,-0.003983951639384031,0.04317944496870041,0.050474923104047775,0.03850196301937103
1834809928799816,-0.10560344904661179,9.430167198181152,-0.02319502644240856,0.04270820692181587,0.0449422262609005,0.04239404574036598
1834809930802941,-0.07812758535146713,9.435242652893066,-0.056081779301166534,0.04366813600063324,0.03851941600441933,0.04288274049758911
1834809932799816,-0.05810248479247093,9.436745643615723,-0.06869443506002426,0.042673300951719284,0.03256784379482269,0.0455181859433651
1834809934799816,-0.03447650372982025,9.438786506652832,-0.07056191563606262,0.04185299575328827,0.026825711131095886,0.04836307466030121
1834809936799816,2.2984336828812957E-4,9.432685852050781,-0.0874362513422966,0.0420449823141098,0.02330014482140541,0.048921577632427216
1834809938810754,0.019402610138058662,9.44102668762207,-0.1014375388622284,0.04153883457183838,0.018814649432897568,0.04890412464737892
1834809940799816,0.04458003491163254,9.451858520507812,-0.10576625168323517,0.03977605327963829,0.01532399095594883,0.04920083284378052
1834809942801379,0.07300399988889694,9.447816848754883,-0.11014284938573837,0.036791540682315826,0.014451325871050358,0.049933869391679764
1834809944799816,0.09509769082069397,9.454606056213379,-0.11217314004898071,0.03525565192103386,0.011309733614325523,0.05002113804221153
1834809946806066,0.10692504793405533,9.466233253479004,-0.10518206655979156,0.035674531012773514,0.010000736452639103,0.04766494035720825
1834809948799816,0.13215036690235138,9.464337348937988,-0.12022723257541656,0.03349286690354347,0.009634217247366905,0.04646066576242447
1834809950799816,0.14333607256412506,9.472774505615234,-0.13124056160449982,0.028501227498054504,0.0061610122211277485,0.04614650458097458
1834809952799816,0.16520948708057404,9.477380752563477,-0.13745589554309845,0.027436574921011925,0.006771877408027649,0.04120722413063049
1834809954801379,0.17672081291675568,9.480405807495117,-0.14555789530277252,0.027803095057606697,0.010384708642959595,0.04047418385744095
1834809956799816,0.18004396557807922,9.487091064453125,-0.1589941382408142,0.025586526840925217,0.010437068529427052,0.0460941456258297
1834809958801379,0.19688957929611206,9.48502254486084,-0.1681399941444397,0.021764256060123444,0.0080634206533432,0.04326671361923218
1834809960799816,0.21174319088459015,9.499828338623047,-0.18089629709720612,0.01682497374713421,0.008656833320856094,0.04092797264456749
1834809962799816,0.22160731256008148,9.498544692993164,-0.2025877684354782,0.015498523600399494,0.00954695139080286,0.04483750835061073
1834809964799816,0.23708343505859375,9.510066032409668,-0.21686679124832153,0.015428710728883743,0.009110618382692337,0.04323180392384529
1834809966806066,0.23897962272167206,9.506704330444336,-0.22648189961910248,0.009407324716448784,0.009180432185530663,0.0409105159342289
1834809968801379,0.2559497356414795,9.527170181274414,-0.24010969698429108,3.316125657875091E-4,0.00921533815562725,0.042725659906864166
1834809970802941,0.2797481119632721,9.53244686126709,-0.258219450712204,-0.0033684854861348867,0.007435102481395006,0.03914773464202881
1834809972799816,0.2896888554096222,9.542847633361816,-0.26116910576820374,-0.004363323096185923,0.008639379404485226,0.03703588619828224
1834809974799816,0.2909816801548004,9.552922248840332,-0.2539960741996765,-0.005777040030807257,0.012531463988125324,0.03865904361009598
1834809976799816,0.2855995297431946,9.553746223449707,-0.2631419003009796,-0.013386675156652927,0.011833332479000092,0.03529055789113045
1834809978824816,0.2935578525066376,9.545289039611816,-0.24450545012950897,-0.023544492200016975,0.011466813273727894,0.03176499158143997
1834809980799816,0.29790574312210083,9.543584823608398,-0.2292783409357071,-0.026337018236517906,0.012479104101657867,0.02967059798538685
1834809982799816,0.3010660707950592,9.543412208557129,-0.2068973332643509,-0.027750734239816666,0.014503685757517815,0.029216811060905457
1834809984799816,0.30399659276008606,9.561311721801758,-0.18097291886806488,-0.030578168109059334,0.01762782596051693,0.029880037531256676
1834809986806066,0.299524188041687,9.570189476013184,-0.16035404801368713,-0.03380702808499336,0.017121680080890656,0.03050835430622101
1834809988812316,0.2990645170211792,9.58161449432373,-0.12313857674598694,-0.036651913076639175,0.016859879717230797,0.03263765573501587
