Timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
2074109982056578,0.1306683,0.003951193,-3.4573073,-0.01597998,-0.0022158371,-0.0016035438,0.9998686
2074110015642578,0.13138908,0.0039812033,-3.4599018,-0.015370848,-0.003618508,-0.0014950633,0.9998742
2074110049228429,0.13270098,0.0043055704,-3.4625626,-0.0149373915,-0.004581367,-0.0010647476,0.9998772
2074110082815429,0.13402572,0.0044392264,-3.4663196,-0.015478073,-0.0044848416,-0.0014714897,0.9998691
2074110116401429,0.13517086,0.004600936,-3.4699943,-0.015239821,-0.0044703307,-7.1680546E-4,0.9998735
2074110149975467,0.13597414,0.004590789,-3.47337,-0.014091517,-0.0041065076,2.0349026E-4,0.99989223
2074110183561467,0.13733926,0.004891398,-3.477033,-0.013257682,-0.0030818395,4.0477514E-4,0.9999073
2074110217147467,0.13873833,0.004972209,-3.4810264,-0.012807498,-0.0029144497,5.764961E-4,0.9999136
2074110250752419,0.13968919,0.005350477,-3.484946,-0.01260156,-0.0030157114,6.7588687E-4,0.9999157
2074110284338419,0.14124486,0.005104753,-3.4895399,-0.012698732,-0.0025138767,3.2892823E-4,0.9999161
2074110317925419,0.14279865,0.0049331817,-3.4943297,-0.012463227,-0.0023355219,1.5991926E-4,0.9999196
2074110351508729,0.14200135,0.0052227713,-3.4992976,-0.011595916,-0.002910581,0.0010076761,0.999928
2074110385094729,0.14385518,0.005129937,-3.5045433,-0.010434417,-0.0014366694,0.001185894,0.99994373
2074110418680729,0.14655365,0.004846709,-3.510964,-0.011553444,-4.300489E-4,-5.8054924E-4,0.9999329
2074110452263171,0.14023925,0.010920589,-3.5127525,-0.012125276,-2.106661E-4,-0.0011607409,0.99992573
2074110485849171,0.14340138,0.009825655,-3.5197973,-0.011103284,0.0020137154,-0.0016064644,0.9999349
2074110519434171,0.14629018,0.0077825105,-3.528331,-0.011836982,0.0023483587,-0.0012978613,0.9999263
2074110553026531,0.14583202,0.005174113,-3.5386927,-0.014137787,9.450475E-4,-2.3600459E-4,0.9998995
