Timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
2173418073310088,0.08878681,0.0043782215,0.08414918,0.035922833,0.005429389,-0.020741582,-0.9991245
2173418140483088,0.08820123,0.004298395,0.083200544,0.03554899,0.0077443635,-0.020008206,-0.99913764
2173418174069088,0.08767274,0.0040491023,0.08258773,0.035788514,0.00825898,-0.019370317,-0.9991375
2173418207651796,0.0882261,0.003853173,0.07920838,0.036245275,0.008431484,-0.018568844,-0.9991348
2173418241237796,0.0873485,0.0036174464,0.078227006,0.036244188,0.008940336,-0.01853472,-0.999131
2173418274824796,0.0860475,0.0032873172,0.077178605,0.036392894,0.009551607,-0.018635958,-0.9991181
2173418308355317,0.0860075,0.0034850007,0.0749218,0.036252506,0.010160035,-0.018846065,-0.9991133
2173418341941317,0.08474363,0.0038635307,0.07415613,0.036337696,0.010779189,-0.019106477,-0.99909866
2173418375527317,0.08348124,0.004310378,0.07370011,0.03648049,0.011239612,-0.019050062,-0.99908954
2173418409120288,0.083434895,0.005350757,0.0723018,0.035784513,0.012065132,-0.019117028,-0.9991038
2173418442706288,0.08252784,0.0053880033,0.072133645,0.034567222,0.013050872,-0.020219356,-0.9991126
2173418476292288,0.081363186,0.0049631726,0.07172355,0.03319616,0.014407707,-0.021900713,-0.99910504
2173418509904859,0.08107818,0.0049906634,0.069534816,0.033886105,0.015678529,-0.023041695,-0.9990369
2173418543490859,0.07992995,0.004722209,0.06865601,0.034476493,0.015133782,-0.023445994,-0.9990158
2173418577076859,0.078461066,0.004820798,0.06832808,0.03355518,0.014366974,-0.02338624,-0.9990599
2173418610674322,0.07872193,0.0043008775,0.06552508,0.032718387,0.015143931,-0.02330184,-0.99907815
2173418644261322,0.077055335,0.004516401,0.06469014,0.031685214,0.015730847,-0.022568345,-0.99911916
2173418677846322,0.07522564,0.004460131,0.06357686,0.031741932,0.014962438,-0.020651639,-0.9991707
2173418711435483,0.07411037,0.0032801498,0.059741475,0.032887608,0.013885497,-0.018405706,-0.9991931
2173418745022483,0.07174526,0.0025126906,0.057444964,0.033751007,0.0139531605,-0.017619818,-0.99917746
2173418778608483,0.06901933,0.0014380426,0.05499016,0.033921596,0.013253526,-0.018022388,-0.999174
2173418812118033,0.067872025,3.4971396E-4,0.0510566,0.03489066,0.011206597,-0.018953621,-0.99914855
2173418845704033,0.065490544,-3.728848E-4,0.047662254,0.03641223,0.011127074,-0.018539697,-0.99910283
2173418879291033,0.06309484,-8.8491663E-4,0.044623435,0.03644866,0.009544235,-0.017784446,-0.9991317
2173418912862055,0.06160962,-0.0011096234,0.040848807,0.034014493,0.008754425,-0.018387884,-0.9992138
2173418946448055,0.05924619,-0.0018998799,0.03732382,0.03127501,0.008690313,-0.0195266,-0.99928224
2173418980034055,0.05691239,-0.003089596,0.032848496,0.03002249,0.007947071,-0.01994425,-0.99931854
2173419013607612,0.054920312,-0.0039681154,0.026692986,0.02937026,0.008197377,-0.02027449,-0.9993292
2173419047193612,0.053278882,-0.0051740417,0.020399503,0.029596375,0.008905219,-0.020350099,-0.999315
2173419080779612,0.05240676,-0.006414989,0.0134564005,0.030744001,0.008475255,-0.019192308,-0.99930704
2173419114221206,0.053040117,-0.007934524,0.004473591,0.03300292,0.0073981667,-0.017985344,-0.999266
2173419147807206,0.053322285,-0.009752657,-0.0047189808,0.0353201,0.0071633635,-0.017627567,-0.99919474
2173419181393206,0.05397053,-0.012235449,-0.015148677,0.037606977,0.0065508876,-0.017020077,-0.9991261
2173419214979206,0.05552087,-0.015028538,-0.028522987,0.04008045,0.005573528,-0.015912771,-0.9990541
2173419248506129,0.056763936,-0.019036524,-0.042075794,0.042545896,0.00555392,-0.015307158,-0.9989617
2173419282093129,0.058204934,-0.023942893,-0.05731813,0.044878207,0.0063127857,-0.0145109,-0.99886715
2173419315574715,0.059722714,-0.028469708,-0.0752194,0.046830557,0.006805718,-0.0141173005,-0.99877983
2173419349161715,0.061886832,-0.034578122,-0.09389791,0.048788145,0.0070932936,-0.014258981,-0.99868214
2173419382747715,0.06441348,-0.04098332,-0.11456488,0.050933756,0.007730579,-0.014676452,-0.99856424
2173419416333715,0.0674372,-0.04709642,-0.13687928,0.052220356,0.008230124,-0.014769971,-0.9984924
2173419449912716,0.07155847,-0.050477494,-0.16048208,0.051966384,0.008580426,-0.013766557,-0.99851704
2173419483498716,0.07622674,-0.05452148,-0.18555339,0.050251804,0.0087610055,-0.01207006,-0.99862516
2173419516999238,0.082308464,-0.057040785,-0.21110304,0.047832184,0.009367125,-0.009782195,-0.99876356
2173419550585238,0.08796446,-0.05883768,-0.23915389,0.045594744,0.010272311,-0.007660955,-0.99887776
2173419584171238,0.09347977,-0.05921476,-0.26842812,0.044349905,0.013032902,-0.0067179203,-0.9989084
2173419617757238,0.098882474,-0.057661846,-0.29746145,0.041905593,0.014804524,-0.0060586333,-0.99899346
2173419651248038,0.10527847,-0.05185985,-0.32473406,0.041093066,0.014783792,-0.0046251416,-0.9990352
2173419684834038,0.11122188,-0.045667715,-0.3533286,0.041856967,0.014750114,-8.301139E-4,-0.9990143
2173419718434600,0.118402,-0.038051713,-0.37656873,0.040873036,0.011031725,0.0042007267,-0.9990946
2173419752021600,0.1240979,-0.030951923,-0.40275165,0.037548184,0.0063858684,0.00655514,-0.99925286
2173419785607600,0.12830305,-0.025436975,-0.42922494,0.034012523,0.0038928157,0.00509125,-0.9994009
2173419819134360,0.13140318,-0.020337014,-0.45512515,0.031593055,-3.007166E-4,0.0021001995,-0.9994985
2173419852720360,0.13294671,-0.016858805,-0.48272794,0.032171175,-0.0065533156,-3.143251E-4,-0.9994607
2173419886307360,0.13346818,-0.013879043,-0.511097,0.034426022,-0.01055561,-0.001993537,-0.9993495
2173419920154555,0.13350198,-0.009981249,-0.53175056,0.03508141,-0.013510733,-0.0029776096,-0.99928856
2173419953739555,0.13416667,-0.008653016,-0.5599742,0.036981303,-0.018291268,-0.0027964413,-0.9991447
2173419987326555,0.13455747,-0.009076698,-0.5887785,0.038602058,-0.021438949,-0.0034628212,-0.99901867
2173420020912555,0.13465817,-0.011137362,-0.6177131,0.03849845,-0.024381544,-0.0054404438,-0.9989463
2173420054552415,0.13457362,-0.013153299,-0.6466212,0.036903307,-0.027023435,-0.0085888505,-0.99891645
2173420088138415,0.13461052,-0.017879613,-0.6769686,0.03462345,-0.027412524,-0.011422783,-0.9989592
2173420121773412,0.13593626,-0.024447396,-0.701265,0.03283736,-0.026509132,-0.0130696595,-0.99902356
2173420155359412,0.13583799,-0.030958898,-0.733879,0.030863643,-0.025838323,-0.014225304,-0.9990882
2173420188945412,0.13509658,-0.037654094,-0.76783943,0.030146252,-0.025926191,-0.014838189,-0.9990989
2173420222452087,0.1352048,-0.041233744,-0.80066496,0.030172171,-0.023926763,-0.015251994,-0.99914193
2173420256038087,0.13365816,-0.04472625,-0.8360563,0.028308291,-0.021691654,-0.015696973,-0.9992405
2173420289624087,0.131439,-0.045391094,-0.87179506,0.026255237,-0.02050017,-0.016374618,-0.99931085
2173420323228286,0.12937585,-0.04003171,-0.9034088,0.027164422,-0.019207232,-0.016797692,-0.99930525
2173420356815286,0.12804727,-0.033739567,-0.94064367,0.034440964,-0.018685855,-0.014961958,-0.99912
2173420390401286,0.12828314,-0.025021505,-0.9753497,0.035909984,-0.019666515,-0.011569589,-0.99909437
2173420423908686,0.12987295,-0.014455335,-1.0027109,0.029270317,-0.018596847,-0.012218207,-0.9993237
2173420457494686,0.12995024,-0.0062585156,-1.0345168,0.021558253,-0.0135374125,-0.016003907,-0.9995478
2173420491080686,0.12941456,6.003622E-4,-1.0669965,0.018234719,-0.007316213,-0.019037068,-0.9996256
2173420524667686,0.1298801,0.0034254263,-1.0816865,0.017782297,-0.001493142,-0.019878,-0.9996431
2173420558193282,0.13021156,0.008436941,-1.1121151,0.016386129,0.0019501764,-0.01735431,-0.9997131
2173420591780282,0.13044527,0.011363222,-1.1430451,0.01728548,0.0039349305,-0.012179077,-0.99976856
2173420625366282,0.12986907,0.011396921,-1.1749715,0.019611916,0.005520291,-0.007849336,-0.99976146
2173420659088159,0.12964109,0.007740518,-1.2047445,0.019076217,0.007121456,-0.0064040124,-0.9997721
2173420692674159,0.12894616,0.0031906944,-1.2372139,0.01750939,0.008839784,-0.00488919,-0.9997956
2173420726204927,0.1288369,-0.003730378,-1.2607086,0.01694211,0.009277441,-0.001087755,-0.9998127
2173420759791927,0.13069916,-0.011046961,-1.2942637,0.015565144,0.009895137,0.0038291514,-0.9998225
2173420793377927,0.13291042,-0.01981431,-1.3283818,0.0125316335,0.009085105,0.0072737634,-0.99985373
2173420826963927,0.13486643,-0.027062306,-1.3637235,0.0076641007,0.007675637,0.007967174,-0.99990934
2173420860566275,0.13699743,-0.036443435,-1.4005184,0.0051332084,0.0074243606,0.008009434,-0.99992716
2173420894152275,0.13942611,-0.04452676,-1.4387438,0.0061621983,0.0059823394,0.010091335,-0.99991226
2173420927743493,0.1421724,-0.043993995,-1.4712317,0.010420468,0.004011462,0.013341218,-0.9998486
2173420961329493,0.14507334,-0.044464663,-1.510352,0.015857518,0.004450019,0.016024679,-0.99973595
2173420994916493,0.14828019,-0.04069128,-1.5476326,0.01818946,0.0038068471,0.020019889,-0.9996269
2173421028502493,0.15119117,-0.034387752,-1.5827597,0.01693444,-0.0011633942,0.023668528,-0.99957573
2173421062171518,0.15471828,-0.025375668,-1.6120186,0.014066171,-0.005937316,0.023222625,-0.9996137
2173421095757518,0.15438095,-0.01920951,-1.6475338,0.014631657,-0.009461014,0.01977241,-0.9996526
2173421129312455,0.15176058,-0.013620612,-1.6729459,0.018088236,-0.014981962,0.015681982,-0.9996011
2173421162898455,0.14836472,-0.007936217,-1.7069534,0.021566361,-0.022105403,0.010592729,-0.9994669
2173421196483455,0.1442156,-0.0024009882,-1.7395905,0.023192808,-0.027251288,0.00540182,-0.9993448
2173421230094926,0.14174488,8.697114E-4,-1.7682472,0.022976108,-0.03244665,0.0034035146,-0.99920344
2173421263680926,0.138561,0.00312101,-1.7997977,0.022778261,-0.038370803,0.002400875,-0.999001
2173421297266926,0.13480236,0.0020882762,-1.8320746,0.021280393,-0.041375935,7.632375E-5,-0.99891686
2173421330788044,0.12998085,-0.0052222935,-1.8467566,0.020185877,-0.041601982,-0.0026552677,-0.99892676
2173421364375044,0.12545893,-0.011731047,-1.8800457,0.019413814,-0.04237758,-0.004388839,-0.9989034
