Timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
1834761978968749,0.14390098,0.012563033,0.185891,-0.012447672,0.011905512,-3.4937263E-4,0.99985147
1834762012554749,0.14464277,0.012826394,0.18580985,-0.011963572,0.011224588,-3.2368302E-4,0.9998653
1834762046139111,0.14474447,0.0133767165,0.18404788,-0.01176593,0.010041597,-2.347529E-4,0.9998803
1834762079726111,0.1457764,0.013432726,0.18306203,-0.012193543,0.009197003,-6.020069E-4,0.9998832
1834762113312111,0.14696813,0.013390027,0.18173967,-0.01232339,0.007622299,-4.8556924E-4,0.99989486
1834762146842409,0.14834347,0.011047188,0.17665921,-0.012542046,0.0063469363,-7.1668625E-4,0.99990094
1834762180428409,0.15014607,0.010711307,0.17434047,-0.013447109,0.006304023,-0.0018181503,0.99988794
1834762214014409,0.15170795,0.010255004,0.17184447,-0.014072977,0.0061256625,-0.0017509758,0.9998807
1834762247602458,0.15262757,0.0073452513,0.17339982,-0.014404268,0.0068133054,-0.0011789203,0.99987227
1834762281188458,0.15410289,0.006716508,0.17048033,-0.015055044,0.007612679,-6.696582E-4,0.99985737
1834762314775458,0.15567723,0.006177638,0.16719402,-0.015568325,0.008910459,-6.1801076E-4,0.99983895
1834762348363578,0.15324813,0.0043426543,0.16767618,-0.015246435,0.010573841,-4.964471E-4,0.9998277
1834762381949578,0.15462537,0.003906907,0.1637833,-0.014744018,0.012159611,-5.9756637E-4,0.99981713
1834762415535578,0.15611936,0.0035448666,0.15908422,-0.015037881,0.013748705,-0.0015437305,0.99979115
1834762449113530,0.15570685,0.00258363,0.15944915,-0.01556208,0.01574162,-0.002920717,0.9997506
1834762482700530,0.15724978,0.0020578443,0.15388063,-0.016368225,0.018048275,-0.004265338,0.9996941
1834762516285530,0.15868212,0.001177433,0.1477246,-0.016938007,0.02070033,-0.0052010715,0.99962866
1834762549872100,0.15605992,-3.8310746E-4,0.14105281,-0.016489876,0.022644343,-0.0050322115,0.9995949
1834762583458100,0.15683171,-0.0021519768,0.13278696,-0.016524233,0.024040125,-0.0047376454,0.9995632
1834762617044100,0.15744965,-0.004003552,0.12282031,-0.01836209,0.025208488,-0.005646974,0.99949765
1834762650565942,0.15530413,-0.0050703567,0.112628765,-0.022502247,0.02540119,-0.007175654,0.99939823
1834762684151942,0.1550666,-0.0067766523,0.09988649,-0.025937188,0.026677676,-0.009319305,0.9992641
1834762717738942,0.1542141,-0.008654671,0.086288475,-0.027939456,0.028395118,-0.011124939,0.9991443
1834762751297428,0.15601476,-0.010633182,0.068554975,-0.028832199,0.029896082,-0.012241244,0.99906206
1834762784883428,0.15365326,-0.013437277,0.05214875,-0.029001104,0.030276911,-0.012019217,0.9990484
1834762818469428,0.15062506,-0.016541904,0.034479056,-0.028137354,0.029984517,-0.011329144,0.99908996
1834762851972303,0.14879435,-0.02079468,0.013262954,-0.026558824,0.028505653,-0.010323465,0.9991874
1834762885558303,0.1444936,-0.024334393,-0.007404276,-0.02506256,0.025242837,-0.008889288,0.99932754
1834762919144303,0.13975114,-0.027825505,-0.02934756,-0.024593566,0.022800833,-0.008598298,0.9994004
1834762952960490,0.13624713,-0.03351907,-0.05467625,-0.023198087,0.021102514,-0.00788489,0.999477
1834762986546490,0.12996906,-0.036654584,-0.07811649,-0.020489778,0.01824513,-0.005120188,0.9996104
1834763020132490,0.122900926,-0.038916875,-0.10291195,-0.018993422,0.014628157,-0.002043426,0.9997105
1834763053681512,0.11492097,-0.039628804,-0.13139504,-0.02332126,0.011463165,-3.2499433E-4,0.9996623
1834763087268512,0.10636674,-0.03937388,-0.15984416,-0.030053198,0.009678525,0.0027242303,0.9994977
1834763120854512,0.09760285,-0.037919976,-0.18816039,-0.034302466,0.008492407,0.0077186525,0.99934554
1834763154377514,0.08881453,-0.035336595,-0.21619348,-0.03809973,0.0054258816,0.011905551,0.9991882
1834763187964514,0.081738025,-0.031088948,-0.24390048,-0.039362483,9.207558E-4,0.0134935975,0.9991335
1834763221550514,0.07625808,-0.025771275,-0.26909575,-0.03538224,-0.0024458747,0.012357742,0.9992945
1834763255246075,0.070133895,-0.0202712,-0.2928321,-0.03221979,-0.0057506356,0.009023815,0.9994235
1834763288832075,0.06641867,-0.015777724,-0.31813258,-0.034033265,-0.0095676845,0.0050246716,0.99936223
1834763322419075,0.06268311,-0.012820287,-0.34422752,-0.040024363,-0.012316858,0.002234459,0.99912035
1834763356005075,0.05874051,-0.011354322,-0.37047213,-0.04695385,-0.013689995,0.0012426376,0.99880254
1834763389507444,0.054682035,-0.009572986,-0.39422193,-0.05138455,-0.015923183,0.0031085014,0.9985472
1834763423093444,0.05059547,-0.010289539,-0.42010844,-0.052861974,-0.018107979,0.0060022473,0.9984196
1834763456679444,0.047383677,-0.011947535,-0.4469781,-0.054692976,-0.019528752,0.0063542128,0.99829197
1834763490288072,0.04365559,-0.016645212,-0.47771227,-0.05701503,-0.02116259,0.0038735569,0.9981414
1834763523874072,0.042069796,-0.01997514,-0.50629824,-0.05738346,-0.021211442,9.5522404E-4,0.9981264
