Timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
2071341846347485,-0.5150088,-0.025368758,0.1900463,-0.0051251994,0.0119522335,-0.0028351247,0.9999113
2071341879960876,-0.514941,-0.025491668,0.189207,-0.005239484,0.011198039,-0.0024118125,0.9999206
2071341913546876,-0.5146097,-0.025774645,0.18836941,-0.0056153727,0.011285489,-0.0027068257,0.99991673
2071341947132876,-0.51387686,-0.026076991,0.18709895,-0.0067759217,0.01152963,-0.0035436451,0.9999043
2071341980680631,-0.5134727,-0.025904398,0.18622969,-0.007097561,0.012233948,-0.0037565231,0.99989283
2071342014267631,-0.5126867,-0.02631753,0.1845716,-0.0077101747,0.012887294,-0.0038989782,0.9998795
2071342047853631,-0.5117689,-0.026825946,0.1825732,-0.008534402,0.012861716,-0.004501313,0.99987066
2071342081411191,-0.5107598,-0.027504858,0.18118942,-0.009311459,0.012147165,-0.004856378,0.999871
2071342114997191,-0.5097016,-0.028025081,0.17905323,-0.008990027,0.0127406735,-0.00531587,0.9998642
2071342148583191,-0.50861645,-0.02851252,0.17653897,-0.008986115,0.013824498,-0.00511688,0.9998509
2071342182157875,-0.50810677,-0.028347082,0.17368717,-0.009316351,0.013938557,-0.004664898,0.9998485
2071342215744875,-0.50683236,-0.028789863,0.16968839,-0.009301558,0.013127187,-0.0044524074,0.9998606
2071342249330875,-0.5048671,-0.029068595,0.16503853,-0.010439699,0.01362102,-0.0059646964,0.99983484
2071342282904264,-0.5032584,-0.028964296,0.15886481,-0.011804435,0.014121793,-0.00826323,0.9997964
2071342316490264,-0.50083673,-0.029296532,0.15320434,-0.012563584,0.014220079,-0.009757429,0.9997723
2071342350076264,-0.49870092,-0.030045563,0.14702712,-0.012744475,0.014317123,-0.010215908,0.9997641
2071342383666899,-0.49758685,-0.031056741,0.14034326,-0.01315469,0.015202151,-0.0101822615,0.99974597
2071342417251899,-0.49613667,-0.032753855,0.13233727,-0.014501556,0.016361982,-0.0102626085,0.9997082
2071342450838899,-0.495064,-0.034897737,0.12305098,-0.016392825,0.01730189,-0.010309756,0.9996627
2071342484429083,-0.49512848,-0.037251443,0.111608036,-0.019321136,0.017415915,-0.010784298,0.9996035
2071342518015083,-0.4945315,-0.03979004,0.09910133,-0.023539722,0.018150732,-0.012084752,0.999485
