Timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
1834154685068145,-0.049218148,-0.11179928,-0.21320756,0.047791354,0.038346052,-0.011519283,-0.9980545
1834154718619615,-0.050230306,-0.11320636,-0.22818005,0.04816659,0.03769106,-0.011177719,-0.9980653
1834154752205615,-0.05175019,-0.114103965,-0.2403095,0.04968492,0.03507556,-0.01038906,-0.9980947
1834154785791615,-0.053507917,-0.11527889,-0.25324973,0.051758394,0.03359787,-0.00980562,-0.9980461
1834154819417267,-0.05370888,-0.11587979,-0.2711568,0.054178167,0.034253914,-0.010415524,-0.99788916
1834154853003267,-0.055180043,-0.117056124,-0.28484446,0.056197308,0.03347437,-0.010112613,-0.997807
1834154886589267,-0.056423157,-0.11820627,-0.2988839,0.058532298,0.03159315,-0.009710133,-0.9977382
1834154920134902,-0.057092782,-0.119340256,-0.3174911,0.062243313,0.030978812,-0.010253578,-0.9975275
1834154953720902,-0.057680883,-0.11977875,-0.33262154,0.06625533,0.030550178,-0.010415316,-0.9972805
1834154987306902,-0.057819284,-0.119698144,-0.34708202,0.06893502,0.029248757,-0.010395974,-0.997138
1834155020897743,-0.055051297,-0.1198499,-0.36620823,0.07030689,0.02807949,-0.009866476,-0.9970813
1834155054483743,-0.053966835,-0.11971162,-0.38153258,0.07080407,0.027117126,-0.009540349,-0.9970759
1834155088070743,-0.052735202,-0.12023892,-0.39758888,0.07072565,0.026849661,-0.00927946,-0.9970912
1834155121742369,-0.050220884,-0.11956293,-0.4203539,0.0708318,0.026899157,-0.008132577,-0.99709237
1834155155329369,-0.04803948,-0.12076327,-0.43823266,0.069815546,0.026702669,-0.0069202185,-0.99717844
1834155188915369,-0.045668714,-0.12228816,-0.45676547,0.066893905,0.026446078,-0.0065243244,-0.9973881
1834155222538773,-0.041599404,-0.122874364,-0.48171458,0.062762335,0.026262315,-0.006718725,-0.9976603
1834155256124773,-0.038249083,-0.12461897,-0.5033648,0.058282427,0.028480828,-0.007204771,-0.9978677
1834155289710773,-0.03411426,-0.12640142,-0.52649075,0.053367354,0.03165116,-0.00775826,-0.99804306
1834155323247345,-0.02597292,-0.12677947,-0.55358577,0.04863021,0.031406093,-0.0067771673,-0.99829996
1834155356833345,-0.019243795,-0.12761794,-0.57897556,0.043830525,0.029364739,-0.00360021,-0.99860084
