Timestamp,Tx,Ty,Tz,Qx,Qy,Qz,Qw
1835425785147640,0.11090511,0.075066395,0.01600624,0.020661129,-0.03272127,-0.0029719174,-0.9992465
1835425818733640,0.111924514,0.074994296,0.016182847,0.020018298,-0.032004483,-0.0034672618,-0.9992811
1835425852319640,0.11291189,0.07469164,0.016180024,0.018927846,-0.031072557,-0.0041754246,-0.9993291
1835425885903873,0.11485635,0.07298629,0.021403106,0.018685374,-0.030935537,-0.004396647,-0.99933696
1835425919489873,0.11605931,0.072390266,0.02090191,0.018323239,-0.030292809,-0.0048538744,-0.9993613
1835425953075873,0.11729132,0.071573995,0.019999905,0.017866068,-0.02878664,-0.005418092,-0.9994112
1835425986681451,0.12192224,0.07298935,0.019704958,0.018287728,-0.027840702,-0.0052002072,-0.99943155
1835426020267451,0.12361289,0.07233657,0.017892912,0.019598791,-0.028479109,-0.0039996505,-0.9993941
1835426053853451,0.12509438,0.071581945,0.015888881,0.019763991,-0.029170059,-0.0035981536,-0.99937254
1835426087357828,0.12978606,0.077726126,0.018611562,0.020187203,-0.02919057,-0.0036075413,-0.9993634
1835426120943828,0.13133714,0.077613436,0.015523593,0.0210734,-0.02772663,-0.002775073,-0.9993895
1835426154530828,0.13303512,0.07765298,0.012126144,0.021188878,-0.026841413,-0.0022809505,-0.9994124
1835426188120825,0.13599953,0.07809305,0.0105528515,0.019560006,-0.02705133,-0.002199918,-0.9994402
1835426221706825,0.13822676,0.078455545,0.0063864132,0.018231902,-0.026488312,-0.0013531744,-0.99948204
1835426255292825,0.14064601,0.07866438,0.001292096,0.01760836,-0.026585761,2.619624E-4,-0.99949133
1835426288813708,0.1463872,0.07860995,-0.001460176,0.017620815,-0.026631342,0.0019266307,-0.9994881
1835426322399708,0.1486269,0.078054644,-0.008338847,0.017748998,-0.026749345,0.0034234822,-0.9994787
1835426355985708,0.15035318,0.076896206,-0.015904278,0.016987575,-0.02819804,0.004279405,-0.9994488
1835426389501790,0.15429495,0.07404585,-0.021278422,0.015527839,-0.02821728,0.005577445,-0.9994656
1835426423087790,0.1551261,0.072335266,-0.03157416,0.015198798,-0.025404293,0.007727504,-0.99953187
1835426456673790,0.15525456,0.07036183,-0.043545585,0.01674734,-0.024020772,0.010126859,-0.9995198
1835426490139687,0.15672545,0.06867645,-0.05439031,0.01972364,-0.025710857,0.012104899,-0.99940157
1835426523725687,0.15516831,0.06562331,-0.06922813,0.022106191,-0.028804155,0.012894899,-0.9992573
1835426557311687,0.15261741,0.061608538,-0.08608292,0.0239607,-0.03190887,0.0116207,-0.9991359
1835426590815592,0.15322953,0.05733822,-0.10296185,0.026215138,-0.036911003,0.010295093,-0.9989216
1835426624402592,0.14987837,0.05202054,-0.12429781,0.029021323,-0.041044913,0.010177463,-0.9986838
1835426657988592,0.14601363,0.0461495,-0.14826263,0.03209678,-0.042283885,0.010401279,-0.99853575
1835426691574592,0.14120053,0.0398854,-0.17421055,0.034196097,-0.042939607,0.00985381,-0.9984436
1835426725037508,0.13728756,0.034027442,-0.19840321,0.03340515,-0.042715434,0.009683609,-0.99848163
1835426758624508,0.13120759,0.028411053,-0.2269121,0.032026976,-0.041692078,0.010593832,-0.99856085
1835426792233215,0.1266805,0.024096759,-0.25188467,0.02989013,-0.03978769,0.010560662,-0.99870527
1835426825818215,0.119467184,0.02047839,-0.28215638,0.026575334,-0.03907551,0.008545071,-0.9988462
1835426859405215,0.11189497,0.01875635,-0.31340477,0.023798972,-0.040036403,0.007216841,-0.99888873
1835426892991215,0.103818744,0.019623643,-0.34654367,0.02719724,-0.041910917,0.007832795,-0.9987204
1835426926632775,0.096042894,0.01923977,-0.3816414,0.031392075,-0.042915776,0.008292615,-0.99855095
1835426960218775,0.08800134,0.024843346,-0.41457066,0.03176336,-0.042275093,0.0051840246,-0.9985875
1835426993714430,0.08526826,0.0310666,-0.4449957,0.027971221,-0.04089192,0.0032431483,-0.9987666
1835427027300430,0.08059301,0.038736902,-0.47588566,0.021428501,-0.039013185,0.0059936643,-0.99899095
1835427060886430,0.07659994,0.04574191,-0.5074524,0.01864196,-0.036273804,0.00836274,-0.9991329
